Date,open,high,low,close,adjclose,volume,growth_rate
2013-07-31,18.13222711736506,18.13222711736506,18.13222711736506,18.13222711736506,18.13222711736506,0.0,0.01828658879381122
2013-08-31,19.23593625155362,19.23593625155362,19.23593625155362,19.23593625155362,19.23593625155362,0.0,0.06087002589613226
2013-09-30,19.703728539603098,19.703728539603098,19.703728539603098,19.703728539603098,19.703728539603098,0.0,0.024318664916125148
2013-10-31,20.459208529928457,20.459208529928457,20.459208529928457,20.459208529928457,20.459208529928457,0.0,0.038341981255319145
2013-11-30,20.431495030721027,20.431495030721027,20.431495030721027,20.431495030721027,20.431495030721027,0.0,-0.0013545733778943208
2013-12-31,20.14630517959595,20.14630517959595,20.14630517959595,20.14630517959595,20.14630517959595,0.0,-0.01395834473670498
2014-01-31,21.550581845370207,21.550581845370207,21.550581845370207,21.550581845370207,21.550581845370207,0.0,0.06970393098167206
2014-02-28,21.52998514175415,21.52998514175415,21.52998514175415,21.52998514175415,21.52998514175415,0.0,-0.0009557377041530841
2014-03-31,21.326542899722146,21.326542899722146,21.326542899722146,21.326542899722146,21.326542899722146,0.0,-0.009449251390213858
2014-04-30,21.72500514984131,21.72500514984131,21.72500514984131,21.72500514984131,21.72500514984131,0.0,0.01868386507802699
2014-05-31,21.669228599185036,21.669228599185036,21.669228599185036,21.669228599185036,21.669228599185036,0.0,-0.002567389525184063
2014-06-30,22.048680805024645,22.048680805024645,22.048680805024645,22.048680805024645,22.048680805024645,0.0,0.017511108164407842
2014-07-31,21.127252164094344,21.127252164094344,21.127252164094344,21.127252164094344,21.127252164094344,0.0,-0.0417906472082592
2014-08-31,20.978152502150763,20.978152502150763,20.978152502150763,20.978152502150763,20.978152502150763,0.0,-0.00705721978350666
2014-09-30,22.01331364024769,22.01331364024769,22.01331364024769,22.01331364024769,22.01331364024769,0.0,0.04934472365909244
2014-10-31,20.94813056614088,20.94813056614088,20.94813056614088,20.94813056614088,20.94813056614088,0.0,-0.04838812963439098
2014-11-30,21.006005096435548,21.006005096435548,21.006005096435548,21.006005096435548,21.006005096435548,0.0,0.002762753941786721
2014-12-31,20.957480930146716,20.957480930146716,20.957480930146716,20.957480930146716,20.957480930146716,0.0,-0.00231001402056529
2015-01-31,20.440123603457497,20.440123603457497,20.440123603457497,20.440123603457497,20.440123603457497,0.0,-0.024686045446665073
2015-02-28,21.815714836120605,21.815714836120605,21.815714836120605,21.815714836120605,21.815714836120605,0.0,0.06729857702183482
2015-03-31,23.307781999761406,23.307781999761406,23.307781999761406,23.307781999761406,23.307781999761406,0.0,0.06839414499360631
2015-04-30,24.323565006256104,24.323565006256104,24.323565006256104,24.323565006256104,24.323565006256104,0.0,0.04358128141515548
2015-05-31,24.52833490371704,24.52833490371704,24.52833490371704,24.52833490371704,24.52833490371704,0.0,0.008418580804593023
2015-06-30,24.389445478265937,24.389445478265937,24.389445478265937,24.389445478265937,24.389445478265937,0.0,-0.00566240741559905
2015-07-31,24.563878183779508,24.563878183779508,24.563878183779508,24.563878183779508,24.563878183779508,0.0,0.007151975048756728
2015-08-31,23.613104684012278,23.613104684012278,23.613104684012278,23.613104684012278,23.613104684012278,0.0,-0.03870616409403394
2015-09-30,21.474418380043723,21.474418380043723,21.474418380043723,21.474418380043723,21.474418380043723,0.0,-0.0905720078993507
2015-10-31,21.782299995422363,21.782299995422363,21.782299995422363,21.782299995422363,21.782299995422363,0.0,0.01433713406947293
2015-11-30,21.75183813912528,21.75183813912528,21.75183813912528,21.75183813912528,21.75183813912528,0.0,-0.0013984683115871803
2015-12-31,20.748533430553618,20.748533430553618,20.748533430553618,20.748533430553618,20.748533430553618,0.0,-0.046125053991046674
2016-01-31,18.379019927978515,18.379019927978515,18.379019927978515,18.379019927978515,18.379019927978515,0.0,-0.11420149334920386
2016-02-29,16.13790466671898,16.13790466671898,16.13790466671898,16.13790466671898,16.13790466671898,0.0,-0.12193877965428765
2016-03-31,17.373157047090075,17.373157047090075,17.373157047090075,17.373157047090075,17.373157047090075,0.0,0.07654354179688153
2016-04-30,16.94633334023612,16.94633334023612,16.94633334023612,16.94633334023612,16.94633334023612,0.0,-0.02456799910903048
2016-05-31,16.975977204062723,16.975977204062723,16.975977204062723,16.975977204062723,16.975977204062723,0.0,0.0017492789284522703
2016-06-30,16.23243622346358,16.23243622346358,16.23243622346358,16.23243622346358,16.23243622346358,0.0,-0.0437995982005205
2016-07-31,15.080609594072614,15.080609594072614,15.080609594072614,15.080609594072614,15.080609594072614,0.0,-0.07095833388989567
2016-08-31,15.933534788048785,15.933534788048785,15.933534788048785,15.933534788048785,15.933534788048785,0.0,0.05655773983509331
2016-09-30,16.775899973782625,16.775899973782625,16.775899973782625,16.775899973782625,16.775899973782625,0.0,0.052867439456414284
2016-10-31,17.25274285816011,17.25274285816011,17.25274285816011,17.25274285816011,17.25274285816011,0.0,0.02842428037379195
2016-11-30,18.319872682744805,18.319872682744805,18.319872682744805,18.319872682744805,18.319872682744805,0.0,0.06185276354941834
2016-12-31,20.055718921479723,20.055718921479723,20.055718921479723,20.055718921479723,20.055718921479723,0.0,0.09475209073750192
2017-01-31,20.60713178461248,20.60713178461248,20.60713178461248,20.60713178461248,20.60713178461248,0.0,0.027494046226495164
2017-02-28,20.545200157165528,20.545200157165528,20.545200157165528,20.545200157165528,20.545200157165528,0.0,-0.0030053492205643797
2017-03-31,21.03938683219578,21.03938683219578,21.03938683219578,21.03938683219578,21.03938683219578,0.0,0.024053631566003316
2017-04-30,21.180722130669487,21.180722130669487,21.180722130669487,21.180722130669487,21.180722130669487,0.0,0.006717652924058883
2017-05-31,22.393140879544344,22.393140879544344,22.393140879544344,22.393140879544344,22.393140879544344,0.0,0.05724161534224963
2017-06-30,21.92147263613614,21.92147263613614,21.92147263613614,21.92147263613614,21.92147263613614,0.0,-0.021063067746743023
2017-07-31,22.744247709001815,22.744247709001815,22.744247709001815,22.744247709001815,22.744247709001815,0.0,0.03753283762101742
2017-08-31,22.392100043918777,22.392100043918777,22.392100043918777,22.392100043918777,22.392100043918777,0.0,-0.015482933073388199
2017-09-30,22.23643820626395,22.23643820626395,22.23643820626395,22.23643820626395,22.23643820626395,0.0,-0.006951640862157556
2017-10-31,22.760013753717597,22.760013753717597,22.760013753717597,22.760013753717597,22.760013753717597,0.0,0.023545836909535094
2017-11-30,22.201668305830523,22.201668305830523,22.201668305830523,22.201668305830523,22.201668305830523,0.0,-0.024531858984306397
2017-12-31,22.48690514815481,22.48690514815481,22.48690514815481,22.48690514815481,22.48690514815481,0.0,0.012847540932290211
2018-01-31,23.463804505088113,23.463804505088113,23.463804505088113,23.463804505088113,23.463804505088113,0.0,0.04344303275604214
2018-02-28,22.723480033874512,22.723480033874512,22.723480033874512,22.723480033874512,22.723480033874512,0.0,-0.03155176608520847
2018-03-31,21.87045705886114,21.87045705886114,21.87045705886114,21.87045705886114,21.87045705886114,0.0,-0.0375392753989154
2018-04-30,21.718035221099854,21.718035221099854,21.718035221099854,21.718035221099854,21.718035221099854,0.0,-0.006969302806569938
2018-05-31,21.72207277471369,21.72207277471369,21.72207277471369,21.72207277471369,21.72207277471369,0.0,0.00018590786748126742
2018-06-30,20.531404586065385,20.531404586065385,20.531404586065385,20.531404586065385,20.531404586065385,0.0,-0.05481374641347964
2018-07-31,20.392863447015937,20.392863447015937,20.392863447015937,20.392863447015937,20.392863447015937,0.0,-0.006747767229889136
2018-08-31,20.09304784691852,20.09304784691852,20.09304784691852,20.09304784691852,20.09304784691852,0.0,-0.014701986353039076
2018-09-30,19.817250061035157,19.817250061035157,19.817250061035157,19.817250061035157,19.817250061035157,0.0,-0.013726030415323933
2018-10-31,18.647930311120074,18.647930311120074,18.647930311120074,18.647930311120074,18.647930311120074,0.0,-0.059005146844980726
2018-11-30,18.325849879871715,18.325849879871715,18.325849879871715,18.325849879871715,18.325849879871715,0.0,-0.017271644942618507
2018-12-31,17.162168302034075,17.162168302034075,17.162168302034075,17.162168302034075,17.162168302034075,0.0,-0.06349946035058242
2019-01-31,17.56208645213734,17.611859061501242,17.50635918703946,17.56713173606179,17.56713173606179,32780.818181818184,0.023596286139421968
2019-02-28,17.69010000228882,17.83434991836548,17.58045015335083,17.726699829101562,17.726699829101562,133511.5,0.009083332181781967
2019-03-31,18.117714291527157,18.20852379571824,17.977761858985538,18.065238044375466,18.065238044375466,113432.66666666667,0.019097644713210075
2019-04-30,18.848599910736084,18.9996000289917,18.774949932098387,18.925050067901612,18.925050067901612,112407.65,0.04759483497610733
2019-05-31,18.1024545322765,18.17709107832475,17.948909152637828,18.052863467823375,18.052863467823375,213399.81818181818,-0.04608635628169538
2019-06-30,17.349149894714355,17.4753999710083,17.270150184631348,17.3860502243042,17.3860502243042,251122.25,-0.03693670229698874
2019-07-31,17.818956623906676,17.922086964482848,17.70617402118185,17.79552177760912,17.79552177760912,167847.5652173913,0.023551729577573396
2019-08-31,16.017636515877463,16.13013644651933,15.885772835124623,15.982363570820201,15.982363570820201,117643.36363636363,-0.10188845426663981
2019-09-30,17.038714318048385,17.17752384004139,16.932428723289853,17.084809530349006,17.084809530349006,137391.85714285713,0.0689789063203139
2019-10-31,17.574869487596594,17.722478203151535,17.43434773320737,17.599565008412238,17.599565008412238,91964.21739130435,0.030129424454445018
2019-11-30,18.356190272739955,18.456428437005904,18.27152379353841,18.374761853899276,18.374761853899276,65451.42857142857,0.044046363936637606
2019-12-31,18.73514275323777,18.838618868873233,18.65376190912156,18.738190423874627,18.738190423874627,78291.38095238095,0.019778681915174248
2020-01-31,18.81931799108332,18.89759098399769,18.675181995738637,18.778181943026457,18.778181943026457,141767.36363636365,0.002134225250527703
2020-02-29,18.85969982147217,18.978950023651123,18.69395008087158,18.842549896240236,18.842549896240236,115428.7,0.0034278053865423757
2020-03-31,13.124136447906494,13.394363576715643,12.715227387168191,12.970272801139139,12.970272801139139,132580.5909090909,-0.3116498100011839
2020-04-30,11.327699995040893,11.478650045394897,11.092499923706054,11.27469997406006,11.27469997406006,138574.7,-0.13072761483707285
2020-05-31,11.449549865722656,11.59744997024536,11.269799947738647,11.447349977493285,11.447349977493285,99888.65,0.01531304636313566
2020-06-30,12.766409006985752,13.008090929551559,12.59740907495672,12.801818284121426,12.801818284121426,137046.18181818182,0.11832155994978488
2020-07-31,12.885826193768045,12.99621747887653,12.727391284445059,12.848434738490893,12.848434738490893,79572.73913043478,0.0036413932251551204
2020-08-31,12.33790483928862,12.45376191820417,12.220619020007906,12.349095299130393,12.349095299130393,60053.95238095238,-0.038863834352101695
2020-09-30,11.605590950358998,11.70436360619285,11.455863605846059,11.545772682536732,11.545772682536732,90078.59090909091,-0.06505113104522159
2020-10-31,11.296818213029342,11.418318271636963,11.180863640525125,11.298954660242254,11.298954660242254,130195.09090909091,-0.021377349882160494
2020-11-30,13.391904785519554,13.63023803347633,13.269095239185152,13.535666647411528,13.535666647411528,205321.2857142857,0.19795742654314874
2020-12-31,14.595818216150457,14.753908980976451,14.477681810205633,14.616818124597723,14.616818124597723,119265.90909090909,0.07987426887414865
2021-01-31,14.769950008392334,14.89104995727539,14.598149967193603,14.741299915313721,14.741299915313721,142600.1,0.008516339852824479
2021-02-28,15.443499851226807,15.613699913024902,15.333550119400025,15.506100034713745,15.506100034713745,126312.95,0.05188145711664988
2021-03-31,17.043260906053625,17.214173855988875,16.920130190641984,17.083521718564242,17.083521718564242,148228.91304347827,0.1017291053404208
2021-04-30,17.276250076293945,17.41269979476929,17.139500045776366,17.28449993133545,17.28449993133545,196457.3,0.011764448576947093
2021-05-31,18.382999965122767,18.509523936680385,18.233381089710054,18.40361903962635,18.40361903962635,119022.90476190476,0.0647469763508763
2021-06-30,18.657318115234375,18.759090770374645,18.510500040921297,18.612272609363902,18.612272609363902,122248.36363636363,0.011337637955245863
2021-07-31,17.778545466336336,17.92068169333718,17.581636255437676,17.761590697548606,17.761590697548606,152011.72727272726,-0.04570542940507521
2021-08-31,18.429181879216973,18.55304544622248,18.327181642705742,18.47249984741211,18.47249984741211,59690.72727272727,0.04002508344940192
2021-09-30,18.441227132623847,18.5944090756503,18.328727288679644,18.454999923706055,18.454999923706055,50283.13636363636,-0.0009473500528141201
2021-10-31,19.627333482106526,19.839083353678387,19.531333605448406,19.72891664505005,19.72891664505005,151059.08333333334,0.0690282702037623
